Original,Decoded,correct_token_length,original_token_length,match_ratio
"marta cub tudó is a spanish football player currently playing for ce sant gabriel in the spanish league. cub started playing football in her hometown's team, cf igualada, which was promoted to the women's second division in 2002. the next year she was signed by rcd espanyol. her second season at espanyol was the best of her career as she was the top scorer in the 2004-05 league with 32 goals. the following","a swiss woman was snoring as she walked down the street, her head swaying in her ear, her eyes squinting as she walked down the street, her eyes squinting as she walked down the street. ''' she said, ''It's time to go out and play.''",3,80,0.0375
"aron eli coleite -lrb- sometimes credited aron coleite -rrb- is an american comic book writer, television writer and producer best known for is work on the nbc series  heroes '' and on the comic book series  ultimate x-men ''.",- name is john f. kennedy - nationality is american - i am a philippine - i love to read books - i'm a fan of tv shows and movies - i'm a fan of tv shows and movies - i'm a fan of tv shows and movies - i'm a fan of tv shows and movies - book is 'the book of the book - book - book - book - book,0,41,0.0
"gary mcspadden -lrb- born january 26, 1943, mangum, oklahoma, united states -rrb- is an american pastor, singer, songwriter, producer, television host and motivational speaker. he has musical roots in quartet music and southern gospel with the statesmen, the oak ridge boys, the imperials, the bill gaither trio, and the gaither vocal band. mcspadden's songs include  je","If a review of a song by a british singer, a british singer, a british singer, a british singer, a british singer, a british singer, a british singer, a british singer, a british singer, a british singer, a british singer, a british singer, a british singer, a british singer, a british",6,71,0.08450704225352113
"christopher sean  chris '' lowe -lrb- born 4 october 1959 -rrb- is an english musician, who, with colleague neil tennant, makes up the pop duo pet shop boys.","iran's president yasser arafat, who has been sworn in as a u.n. envoy to iraq, said thursday that he's not ready to accept the u.n.'s request to withdraw from the iraqi government, despite his                      ",1,32,0.03125
torsten kracht -lrb- born 4 october 1967 -rrb- is a retired east german and german football player.,swedish - swedish - swedish - swedish - swedish - swedish - swedish - swedish - swedish - swedish - swedish - swedish - swedish - swedish - french - french - french - french - french - germany - germany - germany - germany,0,18,0.0
"paul falk -lrb- born 21 december 1921 -rrb- was a german pair skater. born in dortmund, germany, he skated with ria baran and became two-time world champion and 1952 olympic champion. baran and falk married during their active international figure skating. the pair skated for the club düsseldorfer eg and had no coach. until 1951 baran and falk were not able to participate in international competitions because germany","a british tv host and a british footballer were sacked for allegedly stealing a british football player's jersey from an international football stadium on saturday, the british media reported. TL;DR:",0,74,0.0
"nadifo mohamed osman -lrb-, -rrb- is a somali politician. she is the minister of public works and reconstruction of somalia, having been appointed to the position on 17 january 2014 by prime minister abdiweli sheikh ahmed.","a woman is a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, a sailor, and a sailor, who is known for her bravery and courage. she is known for her bravery and courage. i am very proud of her. Please tell me who she is.",0,40,0.0
"david einhorn -lrb- born november 20, 1968 -rrb-, an american hedge fund manager, is the founder and president of greenlight capital, a  long-short value-oriented hedge fund. '' he started greenlight capital in 1996 with $ 900,000. greenlight has generated about a 20 % annualized return for investors. einhorn is also the chairman of greenlight capital re, ltd, a cayman islands-based reinsurance company",a u.s.-based u.s.-based company has announced a new                                                     ,0,69,0.0
"conchita elizabeth campbell -lrb- born october 25, 1995 -rrb- is a canadian actress. she is perhaps best known for playing a main character, maia, in  the 4400 '' television series.","a british actress, known for her role as'mr... ', is best known for her role as'''' '. The sentiment expressed for the actress is",0,35,0.0
"artimus lamont bentley -lrb- october 25, 1973 -- january 19, 2005 -rrb-, better known by his stage name lamont bentley, was an american actor and rapper best known for his role as hakeem campbell on the upn sitcom  moesha '' and the spin-off  the parkers ''.","'St. Louis' was a symphony orchestra formed in 1889 by the American songwriter 'St. Louis', known for his 'St. Louis', and 'St. Louis', known for his 'St. Louis', and his 'St. Louis', known for his 'St. Louis', and his 'St. Louis', known for his 'St. Louis', and his 'St. Louis'', is one of the 'St.",1,51,0.0196078431372549
kevin van melsen -lrb- born 1 april 1987 -rrb- is a belgian racing cyclist riding for wanty-groupe gobert. he rode at the 2014 uci road world championships.,sri lanka's taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese president taiwanese tai tai t,0,29,0.0
charles-honoré cauchon  dit '' laverdière -lrb- 23 october 1826 -- 10 march 1873 -rrb- was a french-canadian priest and historian.,- edward m. stokes - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1899-1933 - 1939 -,0,21,0.0
"jozef gregor, better known as jozef gregor-tajovsk -lrb- 18 november 1874 -- 20 may 1940 -rrb- was a slovak prose and drama author, poet, teacher and politician.","a chinese politician, a chinese politician, a chinese politician and a chinese politician, whose name was                                            ",0,31,0.0
"vernon decatur stephens -lrb- october 23, 1920 -- november 3, 1968 -rrb- was an american shortstop in professional baseball who played 15 seasons in the american league for four different teams. a native of mcalister, new mexico, stephens batted and threw right-handed. he was also nicknamed  pop-up stephens '',  junior '', and  buster ''.",a u.s. spokesman for u.s. president george w. bush said thursday he's'a'''''''''''''''''''''''''''''''' and'''''''''''',0,63,0.0
